date,ticker,close_price
2025-12-30,CNL,521.31
2025-12-31,CNL,518.23
2021-01-01,DMW,95.0
2021-01-04,DMW,95.53
2021-01-05,DMW,96.28
2021-01-06,DMW,97.35
2021-01-07,DMW,96.57
2021-01-08,DMW,96.98
2021-01-11,DMW,95.16
2021-01-12,DMW,94.37
2021-01-13,DMW,94.36
2021-01-14,DMW,94.07
2021-01-15,DMW,91.7
2021-01-18,DMW,90.7
2021-01-19,DMW,90.78
2021-01-20,DMW,93.08
2021-01-21,DMW,93.01
2021-01-22,DMW,91.39
2021-01-25,DMW,92.2
2021-01-26,DMW,91.08
2021-01-27,DMW,92.75
2021-01-28,DMW,92.59
2021-01-29,DMW,91.09
2021-02-01,DMW,92.76
2021-02-02,DMW,95.42
2021-02-03,DMW,94.09
2021-02-04,DMW,94.58
2021-02-05,DMW,94.02
2021-02-08,DMW,95.32
2021-02-09,DMW,94.64
2021-02-10,DMW,96.22
2021-02-11,DMW,98.24
2021-02-12,DMW,98.34
2021-02-15,DMW,98.33
2021-02-16,DMW,99.98
2021-02-17,DMW,98.01
2021-02-18,DMW,97.76
2021-02-19,DMW,99.28
2021-02-22,DMW,99.02
2021-02-23,DMW,96.24
2021-02-24,DMW,95.17
2021-02-25,DMW,98.53
2021-02-26,DMW,102.15
2021-03-01,DMW,101.61
2021-03-02,DMW,99.85
2021-03-03,DMW,99.11
2021-03-04,DMW,101.78
2021-03-05,DMW,103.43
2021-03-08,DMW,106.31
2021-03-09,DMW,107.97
2021-03-10,DMW,106.73
2021-03-11,DMW,105.6
2021-03-12,DMW,104.91
2021-03-15,DMW,104.59
2021-03-16,DMW,102.5
2021-03-17,DMW,101.37
2021-03-18,DMW,101.88
2021-03-19,DMW,101.51
2021-03-22,DMW,103.1
2021-03-23,DMW,104.51
2021-03-24,DMW,102.65
2021-03-25,DMW,103.77
2021-03-26,DMW,100.38
2021-03-29,DMW,97.13
2021-03-30,DMW,98.13
2021-03-31,DMW,100.14
2021-04-01,DMW,100.88
2021-04-02,DMW,100.91
2021-04-05,DMW,98.88
2021-04-06,DMW,100.44
2021-04-07,DMW,101.91
2021-04-08,DMW,102.24
2021-04-09,DMW,101.3
2021-04-12,DMW,99.64
2021-04-13,DMW,97.32
2021-04-14,DMW,98.0
2021-04-15,DMW,97.23
2021-04-16,DMW,97.25
2021-04-19,DMW,99.67
2021-04-20,DMW,99.63
2021-04-21,DMW,96.67
2021-04-22,DMW,95.62
2021-04-23,DMW,94.56
2021-04-26,DMW,93.88
2021-04-27,DMW,91.85
2021-04-28,DMW,92.14
2021-04-29,DMW,91.16
2021-04-30,DMW,90.88
2021-05-03,DMW,90.73
2021-05-04,DMW,90.52
2021-05-05,DMW,90.76
2021-05-06,DMW,90.94
2021-05-07,DMW,91.46
2021-05-10,DMW,92.24
2021-05-11,DMW,92.52
2021-05-12,DMW,94.02
2021-05-13,DMW,92.15
2021-05-14,DMW,91.64
2021-05-17,DMW,94.01
2021-05-18,DMW,93.51
2021-05-19,DMW,93.89
2021-05-20,DMW,91.67
2021-05-21,DMW,90.63
2021-05-24,DMW,91.66
2021-05-25,DMW,92.23
2021-05-26,DMW,93.65
2021-05-27,DMW,93.75
2021-05-28,DMW,94.92
2021-05-31,DMW,92.92
2021-06-01,DMW,93.42
2021-06-02,DMW,94.1
2021-06-03,DMW,93.22
2021-06-04,DMW,92.88
2021-06-07,DMW,91.6
2021-06-08,DMW,89.54
2021-06-09,DMW,88.94
2021-06-10,DMW,89.61
2021-06-11,DMW,89.25
2021-06-14,DMW,89.41
2021-06-15,DMW,88.58
2021-06-16,DMW,90.16
2021-06-17,DMW,90.08
2021-06-18,DMW,89.08
2021-06-21,DMW,90.48
2021-06-22,DMW,91.44
2021-06-23,DMW,90.38
2021-06-24,DMW,91.37
2021-06-25,DMW,90.39
2021-06-28,DMW,91.5
2021-06-29,DMW,86.67
2021-06-30,DMW,86.59
2021-07-01,DMW,86.95
2021-07-02,DMW,86.62
2021-07-05,DMW,84.18
2021-07-06,DMW,86.95
2021-07-07,DMW,88.32
2021-07-08,DMW,86.75
2021-07-09,DMW,85.77
2021-07-12,DMW,83.54
2021-07-13,DMW,84.7
2021-07-14,DMW,84.41
2021-07-15,DMW,87.1
2021-07-16,DMW,88.79
2021-07-19,DMW,88.05
2021-07-20,DMW,85.5
2021-07-21,DMW,87.35
2021-07-22,DMW,87.02
2021-07-23,DMW,87.03
2021-07-26,DMW,85.62
2021-07-27,DMW,85.81
2021-07-28,DMW,86.32
2021-07-29,DMW,84.95
2021-07-30,DMW,86.5
2021-08-02,DMW,88.06
2021-08-03,DMW,88.39
2021-08-04,DMW,89.32
2021-08-05,DMW,91.56
2021-08-06,DMW,91.38
2021-08-09,DMW,90.11
2021-08-10,DMW,89.96
2021-08-11,DMW,90.05
2021-08-12,DMW,88.94
2021-08-13,DMW,87.05
2021-08-16,DMW,86.85
2021-08-17,DMW,87.97
2021-08-18,DMW,88.48
2021-08-19,DMW,88.77
2021-08-20,DMW,85.76
2021-08-23,DMW,86.84
2021-08-24,DMW,89.1
2021-08-25,DMW,89.26
2021-08-26,DMW,90.71
2021-08-27,DMW,89.69
2021-08-30,DMW,90.73
2021-08-31,DMW,89.66
2021-09-01,DMW,88.61
2021-09-02,DMW,87.43
2021-09-03,DMW,87.97
2021-09-06,DMW,87.92
2021-09-07,DMW,86.32
2021-09-08,DMW,87.21
2021-09-09,DMW,88.01
2021-09-10,DMW,88.95
2021-09-13,DMW,90.21
2021-09-14,DMW,89.81
2021-09-15,DMW,90.71
2021-09-16,DMW,90.67
2021-09-17,DMW,91.52
2021-09-20,DMW,92.22
2021-09-21,DMW,94.52
2021-09-22,DMW,94.75
2021-09-23,DMW,96.76
2021-09-24,DMW,99.03
2021-09-27,DMW,95.91
2021-09-28,DMW,96.11
2021-09-29,DMW,98.62
2021-09-30,DMW,97.64
2021-10-01,DMW,97.21
2021-10-04,DMW,96.62
2021-10-05,DMW,95.81
2021-10-06,DMW,94.79
2021-10-07,DMW,96.22
2021-10-08,DMW,98.56
2021-10-11,DMW,102.59
2021-10-12,DMW,101.33
2021-10-13,DMW,100.78
2021-10-14,DMW,98.46
2021-10-15,DMW,97.18
2021-10-18,DMW,95.15
2021-10-19,DMW,93.56
2021-10-20,DMW,94.13
2021-10-21,DMW,93.09
2021-10-22,DMW,95.08
2021-10-25,DMW,96.19
2021-10-26,DMW,96.79
2021-10-27,DMW,98.25
2021-10-28,DMW,96.31
2021-10-29,DMW,96.24
2021-11-01,DMW,96.92
2021-11-02,DMW,98.09
2021-11-03,DMW,100.28
2021-11-04,DMW,98.28
2021-11-05,DMW,97.47
2021-11-08,DMW,97.58
2021-11-09,DMW,96.87
2021-11-10,DMW,94.63
2021-11-11,DMW,94.31
2021-11-12,DMW,94.22
2021-11-15,DMW,97.91
2021-11-16,DMW,97.9
2021-11-17,DMW,98.5
2021-11-18,DMW,100.76
2021-11-19,DMW,99.06
2021-11-22,DMW,99.02
2021-11-23,DMW,100.38
2021-11-24,DMW,101.64
2021-11-25,DMW,101.31
2021-11-26,DMW,100.22
2021-11-29,DMW,99.68
2021-11-30,DMW,98.82
2021-12-01,DMW,98.11
2021-12-02,DMW,98.27
2021-12-03,DMW,99.01
2021-12-06,DMW,101.7
2021-12-07,DMW,99.3
2021-12-08,DMW,98.3
2021-12-09,DMW,97.81
2021-12-10,DMW,99.3
2021-12-13,DMW,98.81
2021-12-14,DMW,99.83
2021-12-15,DMW,101.89
2021-12-16,DMW,101.03
2021-12-17,DMW,99.85
2021-12-20,DMW,101.7
2021-12-21,DMW,103.99
2021-12-22,DMW,104.56
2021-12-23,DMW,103.22
2021-12-24,DMW,102.6
2021-12-27,DMW,102.81
2021-12-28,DMW,103.89
2021-12-29,DMW,104.8
2021-12-30,DMW,102.75
2021-12-31,DMW,103.66
2022-01-03,DMW,101.96
2022-01-04,DMW,101.04
2022-01-05,DMW,100.86
2022-01-06,DMW,99.62
2022-01-07,DMW,99.07
2022-01-10,DMW,101.19
2022-01-11,DMW,103.43
2022-01-12,DMW,107.26
2022-01-13,DMW,108.06
2022-01-14,DMW,108.34
2022-01-17,DMW,108.82
2022-01-18,DMW,108.26
2022-01-19,DMW,111.47
2022-01-20,DMW,115.16
2022-01-21,DMW,116.83
2022-01-24,DMW,114.71
2022-01-25,DMW,114.91
2022-01-26,DMW,114.86
2022-01-27,DMW,114.77
2022-01-28,DMW,118.14
2022-01-31,DMW,114.52
2022-02-01,DMW,119.33
2022-02-02,DMW,120.61
2022-02-03,DMW,118.96
2022-02-04,DMW,118.45
2022-02-07,DMW,117.2
2022-02-08,DMW,116.44
2022-02-09,DMW,116.25
2022-02-10,DMW,115.33
2022-02-11,DMW,113.73
2022-02-14,DMW,113.95
2022-02-15,DMW,113.3
2022-02-16,DMW,109.2
2022-02-17,DMW,107.06
2022-02-18,DMW,110.08
2022-02-21,DMW,111.24
2022-02-22,DMW,111.92
2022-02-23,DMW,110.61
2022-02-24,DMW,111.82
2022-02-25,DMW,115.37
2022-02-28,DMW,114.83
2022-03-01,DMW,118.41
2022-03-02,DMW,118.4
2022-03-03,DMW,119.7
2022-03-04,DMW,120.19
2022-03-07,DMW,118.68
2022-03-08,DMW,119.88
2022-03-09,DMW,117.58
2022-03-10,DMW,119.02
2022-03-11,DMW,120.25
2022-03-14,DMW,119.89
2022-03-15,DMW,120.64
2022-03-16,DMW,122.1
2022-03-17,DMW,121.41
2022-03-18,DMW,124.96
2022-03-21,DMW,126.01
2022-03-22,DMW,124.17
2022-03-23,DMW,126.57
2022-03-24,DMW,127.56
2022-03-25,DMW,128.87
2022-03-28,DMW,127.18
2022-03-29,DMW,132.87
2022-03-30,DMW,135.07
2022-03-31,DMW,134.53
2022-04-01,DMW,135.8
2022-04-04,DMW,133.9
2022-04-05,DMW,134.07
2022-04-06,DMW,130.74
2022-04-07,DMW,130.27
2022-04-08,DMW,129.98
2022-04-11,DMW,129.85
2022-04-12,DMW,130.07
2022-04-13,DMW,128.3
2022-04-14,DMW,127.92
2022-04-15,DMW,128.51
2022-04-18,DMW,126.2
2022-04-19,DMW,125.67
2022-04-20,DMW,124.45
2022-04-21,DMW,123.51
2022-04-22,DMW,121.88
2022-04-25,DMW,123.02
2022-04-26,DMW,121.58
2022-04-27,DMW,123.31
2022-04-28,DMW,124.69
2022-04-29,DMW,120.68
2022-05-02,DMW,120.84
2022-05-03,DMW,123.51
2022-05-04,DMW,118.91
2022-05-05,DMW,124.06
2022-05-06,DMW,123.28
2022-05-09,DMW,121.33
2022-05-10,DMW,121.03
2022-05-11,DMW,123.22
2022-05-12,DMW,123.6
2022-05-13,DMW,124.53
2022-05-16,DMW,128.98
2022-05-17,DMW,129.68
2022-05-18,DMW,134.43
2022-05-19,DMW,136.64
2022-05-20,DMW,136.77
2022-05-23,DMW,138.23
2022-05-24,DMW,138.77
2022-05-25,DMW,138.22
2022-05-26,DMW,139.5
2022-05-27,DMW,140.21
2022-05-30,DMW,136.69
2022-05-31,DMW,138.41
2022-06-01,DMW,141.01
2022-06-02,DMW,138.5
2022-06-03,DMW,139.13
2022-06-06,DMW,142.59
2022-06-07,DMW,145.43
2022-06-08,DMW,145.33
2022-06-09,DMW,147.96
2022-06-10,DMW,150.45
2022-06-13,DMW,151.15
2022-06-14,DMW,147.18
2022-06-15,DMW,139.92
2022-06-16,DMW,137.64
2022-06-17,DMW,138.73
2022-06-20,DMW,140.01
2022-06-21,DMW,139.83
2022-06-22,DMW,141.02
2022-06-23,DMW,138.76
2022-06-24,DMW,137.05
2022-06-27,DMW,133.61
2022-06-28,DMW,131.17
2022-06-29,DMW,128.88
2022-06-30,DMW,128.92
2022-07-01,DMW,126.13
2022-07-04,DMW,125.17
2022-07-05,DMW,123.65
2022-07-06,DMW,122.74
2022-07-07,DMW,125.18
2022-07-08,DMW,125.97
2022-07-11,DMW,128.67
2022-07-12,DMW,124.44
2022-07-13,DMW,126.04
2022-07-14,DMW,124.61
2022-07-15,DMW,124.03
2022-07-18,DMW,126.82
2022-07-19,DMW,126.93
2022-07-20,DMW,127.56
2022-07-21,DMW,126.36
2022-07-22,DMW,126.16
2022-07-25,DMW,123.06
2022-07-26,DMW,124.37
2022-07-27,DMW,123.22
2022-07-28,DMW,124.16
2022-07-29,DMW,121.18
2022-08-01,DMW,118.33
2022-08-02,DMW,116.55
2022-08-03,DMW,116.75
2022-08-04,DMW,115.15
2022-08-05,DMW,111.9
2022-08-08,DMW,111.25
2022-08-09,DMW,112.01
2022-08-10,DMW,112.11
2022-08-11,DMW,114.0
2022-08-12,DMW,115.84
2022-08-15,DMW,114.65
2022-08-16,DMW,111.72
2022-08-17,DMW,111.11
2022-08-18,DMW,110.48
2022-08-19,DMW,109.77
2022-08-22,DMW,112.48
2022-08-23,DMW,114.68
2022-08-24,DMW,113.45
2022-08-25,DMW,114.32
2022-08-26,DMW,114.95
2022-08-29,DMW,114.18
2022-08-30,DMW,112.59
2022-08-31,DMW,110.86
2022-09-01,DMW,109.63
2022-09-02,DMW,108.76
2022-09-05,DMW,108.64
2022-09-06,DMW,107.85
2022-09-07,DMW,106.82
2022-09-08,DMW,109.64
2022-09-09,DMW,111.1
2022-09-12,DMW,111.02
2022-09-13,DMW,111.36
2022-09-14,DMW,114.66
2022-09-15,DMW,113.63
2022-09-16,DMW,110.85
2022-09-19,DMW,112.08
2022-09-20,DMW,112.92
2022-09-21,DMW,114.79
2022-09-22,DMW,116.65
2022-09-23,DMW,115.31
2022-09-26,DMW,113.22
2022-09-27,DMW,113.54
2022-09-28,DMW,116.5
2022-09-29,DMW,115.16
2022-09-30,DMW,112.12
2022-10-03,DMW,113.29
2022-10-04,DMW,111.88
2022-10-05,DMW,109.16
2022-10-06,DMW,109.23
2022-10-07,DMW,108.74
2022-10-10,DMW,111.15
2022-10-11,DMW,110.25
2022-10-12,DMW,109.23
2022-10-13,DMW,108.14
2022-10-14,DMW,106.89
2022-10-17,DMW,105.9
2022-10-18,DMW,108.96
2022-10-19,DMW,111.45
2022-10-20,DMW,108.43
2022-10-21,DMW,106.89
2022-10-24,DMW,104.69
2022-10-25,DMW,106.3
2022-10-26,DMW,103.79
2022-10-27,DMW,105.48
2022-10-28,DMW,106.01
2022-10-31,DMW,106.86
2022-11-01,DMW,105.59
2022-11-02,DMW,107.54
2022-11-03,DMW,110.07
2022-11-04,DMW,107.83
2022-11-07,DMW,106.96
2022-11-08,DMW,104.37
2022-11-09,DMW,106.78
2022-11-10,DMW,109.07
2022-11-11,DMW,110.67
2022-11-14,DMW,109.71
2022-11-15,DMW,107.65
2022-11-16,DMW,105.41
2022-11-17,DMW,104.4
2022-11-18,DMW,105.11
2022-11-21,DMW,107.88
2022-11-22,DMW,109.92
2022-11-23,DMW,109.79
2022-11-24,DMW,106.0
2022-11-25,DMW,105.03
2022-11-28,DMW,105.53
2022-11-29,DMW,105.42
2022-11-30,DMW,103.67
2022-12-01,DMW,101.97
2022-12-02,DMW,102.04
2022-12-05,DMW,100.87
2022-12-06,DMW,103.47
2022-12-07,DMW,104.88
2022-12-08,DMW,101.69
2022-12-09,DMW,98.85
2022-12-12,DMW,100.97
2022-12-13,DMW,101.35
2022-12-14,DMW,102.13
2022-12-15,DMW,103.96
2022-12-16,DMW,100.89
2022-12-19,DMW,102.53
2022-12-20,DMW,101.98
2022-12-21,DMW,103.02
2022-12-22,DMW,103.31
2022-12-23,DMW,104.81
2022-12-26,DMW,101.79
2022-12-27,DMW,102.21
2022-12-28,DMW,101.69
2022-12-29,DMW,102.81
2022-12-30,DMW,104.12
2023-01-02,DMW,102.38
2023-01-03,DMW,102.31
2023-01-04,DMW,101.82
2023-01-05,DMW,102.21
2023-01-06,DMW,100.53
2023-01-09,DMW,101.6
2023-01-10,DMW,101.85
2023-01-11,DMW,102.85
2023-01-12,DMW,102.51
2023-01-13,DMW,100.9
2023-01-16,DMW,99.95
2023-01-17,DMW,99.35
2023-01-18,DMW,99.25
2023-01-19,DMW,97.25
2023-01-20,DMW,98.24
2023-01-23,DMW,96.8
2023-01-24,DMW,97.5
2023-01-25,DMW,95.35
2023-01-26,DMW,94.79
2023-01-27,DMW,95.13
2023-01-30,DMW,92.89
2023-01-31,DMW,90.01
2023-02-01,DMW,89.52
2023-02-02,DMW,87.84
2023-02-03,DMW,83.98
2023-02-06,DMW,86.26
2023-02-07,DMW,86.42
2023-02-08,DMW,87.83
2023-02-09,DMW,87.94
2023-02-10,DMW,88.94
2023-02-13,DMW,88.72
2023-02-14,DMW,90.18
2023-02-15,DMW,91.91
2023-02-16,DMW,91.86
2023-02-17,DMW,91.73
2023-02-20,DMW,93.62
2023-02-21,DMW,93.1
2023-02-22,DMW,90.99
2023-02-23,DMW,90.8
2023-02-24,DMW,91.73
2023-02-27,DMW,91.94
2023-02-28,DMW,91.87
2023-03-01,DMW,90.09
2023-03-02,DMW,90.9
2023-03-03,DMW,89.77
2023-03-06,DMW,89.51
2023-03-07,DMW,88.33
2023-03-08,DMW,90.06
2023-03-09,DMW,92.3
2023-03-10,DMW,89.95
2023-03-13,DMW,89.99
2023-03-14,DMW,89.82
2023-03-15,DMW,89.82
2023-03-16,DMW,90.37
2023-03-17,DMW,88.83
2023-03-20,DMW,89.94
2023-03-21,DMW,90.49
2023-03-22,DMW,92.76
2023-03-23,DMW,91.86
2023-03-24,DMW,90.57
2023-03-27,DMW,90.41
2023-03-28,DMW,90.9
2023-03-29,DMW,89.68
2023-03-30,DMW,91.95
2023-03-31,DMW,90.25
2023-04-03,DMW,88.15
2023-04-04,DMW,88.46
2023-04-05,DMW,87.34
2023-04-06,DMW,87.37
2023-04-07,DMW,85.89
2023-04-10,DMW,85.23
2023-04-11,DMW,87.13
2023-04-12,DMW,87.52
2023-04-13,DMW,86.98
2023-04-14,DMW,87.98
2023-04-17,DMW,85.83
2023-04-18,DMW,86.57
2023-04-19,DMW,88.47
2023-04-20,DMW,88.63
2023-04-21,DMW,91.09
2023-04-24,DMW,89.89
2023-04-25,DMW,92.02
2023-04-26,DMW,91.23
2023-04-27,DMW,91.79
2023-04-28,DMW,93.97
2023-05-01,DMW,93.42
2023-05-02,DMW,91.03
2023-05-03,DMW,92.29
2023-05-04,DMW,93.43
2023-05-05,DMW,92.63
2023-05-08,DMW,92.64
2023-05-09,DMW,89.13
2023-05-10,DMW,89.59
2023-05-11,DMW,88.4
2023-05-12,DMW,87.74
2023-05-15,DMW,88.19
2023-05-16,DMW,84.34
2023-05-17,DMW,84.75
2023-05-18,DMW,85.98
2023-05-19,DMW,86.41
2023-05-22,DMW,86.06
2023-05-23,DMW,86.34
2023-05-24,DMW,86.28
2023-05-25,DMW,86.86
2023-05-26,DMW,87.23
2023-05-29,DMW,87.23
2023-05-30,DMW,90.67
2023-05-31,DMW,89.25
2023-06-01,DMW,87.32
2023-06-02,DMW,90.35
2023-06-05,DMW,91.75
2023-06-06,DMW,92.88
2023-06-07,DMW,91.84
2023-06-08,DMW,91.0
2023-06-09,DMW,92.37
2023-06-12,DMW,93.03
2023-06-13,DMW,90.18
2023-06-14,DMW,90.99
2023-06-15,DMW,89.99
2023-06-16,DMW,90.65
2023-06-19,DMW,93.59
2023-06-20,DMW,97.97
2023-06-21,DMW,98.92
2023-06-22,DMW,98.14
2023-06-23,DMW,98.64
2023-06-26,DMW,97.92
2023-06-27,DMW,99.94
2023-06-28,DMW,101.99
2023-06-29,DMW,102.11
2023-06-30,DMW,105.12
2023-07-03,DMW,104.27
2023-07-04,DMW,104.0
2023-07-05,DMW,99.98
2023-07-06,DMW,100.11
2023-07-07,DMW,100.13
2023-07-10,DMW,100.43
2023-07-11,DMW,100.72
2023-07-12,DMW,102.36
2023-07-13,DMW,103.68
2023-07-14,DMW,100.37
2023-07-17,DMW,101.78
2023-07-18,DMW,100.75
2023-07-19,DMW,101.39
2023-07-20,DMW,102.78
2023-07-21,DMW,102.73
2023-07-24,DMW,101.72
2023-07-25,DMW,102.53
2023-07-26,DMW,103.49
2023-07-27,DMW,99.58
2023-07-28,DMW,98.85
2023-07-31,DMW,98.91
2023-08-01,DMW,96.53
2023-08-02,DMW,95.37
2023-08-03,DMW,95.63
2023-08-04,DMW,96.29
2023-08-07,DMW,97.69
2023-08-08,DMW,99.52
2023-08-09,DMW,100.84
2023-08-10,DMW,100.93
2023-08-11,DMW,101.14
2023-08-14,DMW,101.55
2023-08-15,DMW,102.62
2023-08-16,DMW,106.29
2023-08-17,DMW,103.73
2023-08-18,DMW,102.1
2023-08-21,DMW,101.35
2023-08-22,DMW,103.24
2023-08-23,DMW,103.43
2023-08-24,DMW,102.33
2023-08-25,DMW,103.98
2023-08-28,DMW,104.52
2023-08-29,DMW,106.74
2023-08-30,DMW,106.98
2023-08-31,DMW,102.98
2023-09-01,DMW,103.71
2023-09-04,DMW,99.97
2023-09-05,DMW,99.64
2023-09-06,DMW,98.95
2023-09-07,DMW,99.14
2023-09-08,DMW,98.2
2023-09-11,DMW,99.48
2023-09-12,DMW,96.88
2023-09-13,DMW,98.23
2023-09-14,DMW,96.57
2023-09-15,DMW,95.77
2023-09-18,DMW,98.17
2023-09-19,DMW,102.19
2023-09-20,DMW,99.54
2023-09-21,DMW,99.04
2023-09-22,DMW,98.36
2023-09-25,DMW,102.38
2023-09-26,DMW,101.87
2023-09-27,DMW,103.61
2023-09-28,DMW,103.89
2023-09-29,DMW,101.38
2023-10-02,DMW,97.51
2023-10-03,DMW,97.03
2023-10-04,DMW,99.91
2023-10-05,DMW,99.37
2023-10-06,DMW,100.76
2023-10-09,DMW,99.39
2023-10-10,DMW,97.41
2023-10-11,DMW,97.35
2023-10-12,DMW,94.76
2023-10-13,DMW,95.59
2023-10-16,DMW,94.56
2023-10-17,DMW,96.21
2023-10-18,DMW,96.27
2023-10-19,DMW,96.42
2023-10-20,DMW,98.18
2023-10-23,DMW,97.96
2023-10-24,DMW,99.86
2023-10-25,DMW,98.81
2023-10-26,DMW,99.97
2023-10-27,DMW,97.2
2023-10-30,DMW,96.78
2023-10-31,DMW,100.72
2023-11-01,DMW,100.36
2023-11-02,DMW,99.85
2023-11-03,DMW,99.51
2023-11-06,DMW,98.77
2023-11-07,DMW,97.75
2023-11-08,DMW,96.4
2023-11-09,DMW,99.14
2023-11-10,DMW,101.39
2023-11-13,DMW,102.85
2023-11-14,DMW,103.25
2023-11-15,DMW,103.92
2023-11-16,DMW,101.29
2023-11-17,DMW,98.65
2023-11-20,DMW,99.47
2023-11-21,DMW,99.31
2023-11-22,DMW,99.09
2023-11-23,DMW,97.62
2023-11-24,DMW,99.91
2023-11-27,DMW,98.85
2023-11-28,DMW,99.99
2023-11-29,DMW,99.73
2023-11-30,DMW,100.0
2023-12-01,DMW,100.19
2023-12-04,DMW,100.64
2023-12-05,DMW,102.15
2023-12-06,DMW,102.49
2023-12-07,DMW,102.38
2023-12-08,DMW,102.16
2023-12-11,DMW,103.15
2023-12-12,DMW,100.94
2023-12-13,DMW,100.29
2023-12-14,DMW,100.82
2023-12-15,DMW,102.09
2023-12-18,DMW,105.25
2023-12-19,DMW,105.96
2023-12-20,DMW,110.39
2023-12-21,DMW,110.6
2023-12-22,DMW,110.31
2023-12-25,DMW,109.45
2023-12-26,DMW,109.96
2023-12-27,DMW,110.8
2023-12-28,DMW,108.3
2023-12-29,DMW,108.01
2024-01-01,DMW,106.76
2024-01-02,DMW,109.85
2024-01-03,DMW,107.64
2024-01-04,DMW,108.09
2024-01-05,DMW,105.96
2024-01-08,DMW,106.92
2024-01-09,DMW,106.22
2024-01-10,DMW,102.83
2024-01-11,DMW,104.13
2024-01-12,DMW,99.61
2024-01-15,DMW,98.78
2024-01-16,DMW,100.33
2024-01-17,DMW,102.82
2024-01-18,DMW,99.27
2024-01-19,DMW,98.45
2024-01-22,DMW,100.69
2024-01-23,DMW,103.34
2024-01-24,DMW,106.22
2024-01-25,DMW,110.28
2024-01-26,DMW,109.06
2024-01-29,DMW,108.72
2024-01-30,DMW,108.42
2024-01-31,DMW,105.97
2024-02-01,DMW,107.04
2024-02-02,DMW,104.81
2024-02-05,DMW,104.03
2024-02-06,DMW,101.01
2024-02-07,DMW,101.05
2024-02-08,DMW,99.99
2024-02-09,DMW,97.33
2024-02-12,DMW,98.17
2024-02-13,DMW,97.59
2024-02-14,DMW,96.86
2024-02-15,DMW,95.07
2024-02-16,DMW,96.8
2024-02-19,DMW,97.02
2024-02-20,DMW,96.34
2024-02-21,DMW,93.91
2024-02-22,DMW,96.64
2024-02-23,DMW,99.54
2024-02-26,DMW,102.44
2024-02-27,DMW,100.55
2024-02-28,DMW,98.36
2024-02-29,DMW,97.56
2024-03-01,DMW,96.52
2024-03-04,DMW,95.34
2024-03-05,DMW,97.37
2024-03-06,DMW,98.17
2024-03-07,DMW,94.77
2024-03-08,DMW,96.43
2024-03-11,DMW,96.76
2024-03-12,DMW,93.28
2024-03-13,DMW,91.59
2024-03-14,DMW,90.58
2024-03-15,DMW,90.17
2024-03-18,DMW,90.09
2024-03-19,DMW,92.48
2024-03-20,DMW,93.59
2024-03-21,DMW,92.83
2024-03-22,DMW,95.99
2024-03-25,DMW,97.24
2024-03-26,DMW,98.52
2024-03-27,DMW,98.85
2024-03-28,DMW,98.35
2024-03-29,DMW,97.15
2024-04-01,DMW,102.56
2024-04-02,DMW,102.36
2024-04-03,DMW,102.38
2024-04-04,DMW,101.37
2024-04-05,DMW,102.31
2024-04-08,DMW,100.49
2024-04-09,DMW,103.93
2024-04-10,DMW,106.85
2024-04-11,DMW,107.86
2024-04-12,DMW,108.31
2024-04-15,DMW,108.09
2024-04-16,DMW,108.7
2024-04-17,DMW,107.93
2024-04-18,DMW,108.22
2024-04-19,DMW,109.02
2024-04-22,DMW,106.63
2024-04-23,DMW,109.02
2024-04-24,DMW,108.62
2024-04-25,DMW,106.83
2024-04-26,DMW,107.9
2024-04-29,DMW,107.58
2024-04-30,DMW,104.65
2024-05-01,DMW,103.49
2024-05-02,DMW,100.49
2024-05-03,DMW,99.64
2024-05-06,DMW,98.12
2024-05-07,DMW,99.14
2024-05-08,DMW,97.88
2024-05-09,DMW,95.64
2024-05-10,DMW,96.17
2024-05-13,DMW,99.48
2024-05-14,DMW,98.15
2024-05-15,DMW,99.35
2024-05-16,DMW,99.47
2024-05-17,DMW,97.31
2024-05-20,DMW,96.91
2024-05-21,DMW,92.2
2024-05-22,DMW,91.79
2024-05-23,DMW,89.75
2024-05-24,DMW,90.3
2024-05-27,DMW,94.6
2024-05-28,DMW,96.53
2024-05-29,DMW,93.8
2024-05-30,DMW,91.44
2024-05-31,DMW,92.68
2024-06-03,DMW,91.16
2024-06-04,DMW,92.22
2024-06-05,DMW,95.87
2024-06-06,DMW,96.96
2024-06-07,DMW,99.38
2024-06-10,DMW,100.43
2024-06-11,DMW,99.05
2024-06-12,DMW,99.9
2024-06-13,DMW,97.43
2024-06-14,DMW,99.63
2024-06-17,DMW,98.19
2024-06-18,DMW,99.19
2024-06-19,DMW,101.7
2024-06-20,DMW,100.89
2024-06-21,DMW,101.38
2024-06-24,DMW,101.12
2024-06-25,DMW,98.74
2024-06-26,DMW,99.01
2024-06-27,DMW,96.9
2024-06-28,DMW,95.48
2024-07-01,DMW,96.5
2024-07-02,DMW,97.95
2024-07-03,DMW,97.06
2024-07-04,DMW,95.43
2024-07-05,DMW,97.92
2024-07-08,DMW,98.56
2024-07-09,DMW,101.73
2024-07-10,DMW,102.4
2024-07-11,DMW,100.97
2024-07-12,DMW,100.0
2024-07-15,DMW,99.67
2024-07-16,DMW,104.76
2024-07-17,DMW,103.75
2024-07-18,DMW,105.31
2024-07-19,DMW,106.8
2024-07-22,DMW,108.79
2024-07-23,DMW,106.22
2024-07-24,DMW,109.2
2024-07-25,DMW,109.71
